date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,Final_Community_Sum
30/07/2020 21:00,0.03,0.26,0.17,1.75,0.28,1.84,0.35,0.80,1.47,0.46,1.91,0.34,0.20,1.54,0.60,0.45,0.06,0.64,1.17,0.27,14.60
30/07/2020 22:00,0.03,0.69,0.35,0.82,0.35,2.30,0.42,0.65,0.79,0.55,2.39,0.21,0.19,0.53,0.70,0.45,0.04,0.65,0.29,0.25,12.62
30/07/2020 23:00,0.05,0.16,0.42,0.23,0.26,2.20,0.38,1.31,0.75,0.45,0.49,0.20,0.11,0.88,0.73,0.45,0.05,0.62,0.24,0.23,10.21
31/07/2020 00:00,0.05,0.49,0.32,0.38,0.20,0.66,0.42,1.34,0.65,0.59,0.17,0.20,0.11,0.93,0.75,0.64,0.13,0.70,0.17,0.14,9.06
31/07/2020 01:00,0.05,0.09,0.27,0.35,0.17,0.33,0.17,0.44,0.34,0.24,0.19,0.20,0.09,0.27,0.24,0.77,0.04,0.58,0.17,0.14,5.14
31/07/2020 02:00,0.03,0.12,0.30,0.33,0.15,0.39,0.15,0.59,0.22,0.33,0.13,0.20,0.09,0.25,0.21,0.54,0.04,0.35,0.18,0.13,4.74
31/07/2020 03:00,0.04,0.10,0.29,0.21,0.16,0.33,0.16,0.32,0.38,0.34,0.15,0.12,0.10,0.23,0.20,0.48,0.05,0.33,0.14,0.12,4.26
31/07/2020 04:00,0.05,0.94,0.21,0.32,0.18,0.19,0.14,0.34,0.26,0.32,0.15,0.12,0.26,0.29,0.19,0.46,0.05,0.37,0.14,0.12,5.11
31/07/2020 05:00,0.05,2.93,1.85,0.32,0.16,0.22,0.17,1.86,0.34,0.24,0.19,0.12,0.56,0.25,0.19,0.46,0.04,0.33,0.17,0.14,10.60
31/07/2020 06:00,0.03,2.10,2.95,0.32,0.17,0.17,0.25,3.67,0.30,0.38,0.12,0.16,0.87,0.32,0.20,0.44,0.04,0.37,0.09,0.17,13.11
31/07/2020 07:00,0.01,0.84,0.16,0.72,0.20,0.01,0.36,3.67,0.59,0.39,0.30,0.31,0.14,0.53,0.21,0.46,0.05,0.39,0.09,0.17,9.62
31/07/2020 08:00,0.04,0.48,0.14,0.81,0.62,0.37,0.22,0.50,0.37,0.37,0.15,0.34,0.52,0.69,0.21,0.45,0.07,0.38,0.53,0.60,7.86
31/07/2020 09:00,0.06,0.11,0.32,0.22,0.17,0.27,0.95,1.09,0.36,0.82,0.27,0.39,0.32,0.23,0.40,0.64,0.33,0.47,0.29,0.42,8.13
31/07/2020 10:00,0.06,0.10,0.22,0.44,0.23,0.36,0.49,0.92,0.50,0.20,1.75,0.33,0.14,0.98,0.44,0.48,0.28,1.38,0.18,0.29,9.76
31/07/2020 11:00,0.04,0.08,0.26,0.49,0.33,1.23,0.11,0.48,1.24,0.31,2.92,0.29,0.22,1.40,0.94,0.61,0.42,0.91,0.17,0.12,12.56
31/07/2020 12:00,0.05,0.10,0.37,0.47,0.22,0.44,0.25,0.20,0.77,0.34,1.72,0.26,0.39,0.47,0.65,0.96,0.65,0.33,0.15,0.11,8.91
31/07/2020 13:00,0.07,0.08,0.31,0.62,0.21,0.33,0.26,0.74,0.53,0.33,1.83,0.55,0.18,0.26,0.21,0.76,0.77,0.98,1.27,1.36,11.66
31/07/2020 14:00,0.06,0.32,0.41,1.58,0.59,0.81,0.11,0.29,0.45,0.29,0.30,0.85,0.18,0.25,0.31,1.05,0.04,0.71,0.39,1.45,10.43
31/07/2020 15:00,0.06,0.10,0.35,0.33,0.31,0.91,0.52,0.51,0.72,0.18,1.71,0.90,0.16,0.28,0.45,2.00,0.33,0.51,0.16,0.30,10.77
31/07/2020 16:00,0.04,0.32,0.38,0.29,0.33,0.44,0.16,0.58,0.51,0.26,2.16,0.35,0.19,0.35,0.36,0.62,0.31,0.58,0.16,0.26,8.65
31/07/2020 17:00,0.04,0.14,0.41,1.25,0.22,0.43,0.48,0.64,0.42,0.45,0.78,0.34,0.12,0.44,0.51,0.54,1.43,3.50,0.23,0.59,12.95
31/07/2020 18:00,0.05,0.21,1.79,0.65,0.30,1.21,0.61,0.92,1.26,0.77,0.41,0.48,0.26,0.81,0.36,0.52,0.40,2.99,0.42,1.68,16.10
31/07/2020 19:00,0.05,1.46,0.72,0.96,0.24,1.71,0.26,0.51,0.48,0.33,0.33,0.72,0.14,1.65,0.44,2.34,0.24,0.94,1.59,1.50,16.60
31/07/2020 20:00,0.04,0.73,0.37,1.43,0.28,1.88,0.26,0.42,0.50,0.37,0.30,0.33,0.22,1.22,0.77,0.79,0.25,0.49,1.00,0.42,12.08
31/07/2020 21:00,0.02,0.84,0.26,0.37,0.37,1.82,0.67,0.55,0.49,0.43,1.65,0.24,0.23,0.53,0.53,0.93,0.25,0.61,0.29,0.16,11.26
31/07/2020 22:00,0.04,0.42,0.47,1.72,0.31,0.51,0.45,0.27,0.65,0.55,2.12,0.23,0.19,0.46,0.83,0.82,0.25,0.81,0.30,0.18,11.58
31/07/2020 23:00,0.05,0.28,0.48,0.28,0.16,0.44,0.40,0.35,0.45,1.32,0.96,0.20,0.10,0.49,1.85,0.80,0.25,0.68,0.24,0.21,9.98
01/08/2020 00:00,0.04,0.17,0.43,1.19,0.09,0.51,0.97,0.23,0.72,0.49,0.18,0.19,0.20,0.23,0.30,0.80,0.04,0.37,0.72,0.38,8.23
01/08/2020 01:00,0.02,0.14,0.32,1.18,0.09,0.09,2.82,3.00,0.43,2.87,0.15,0.17,0.72,0.25,0.35,0.94,0.05,0.24,0.74,0.18,14.74
01/08/2020 02:00,0.05,0.14,0.26,1.21,0.11,0.02,2.93,3.19,0.33,2.85,0.13,0.17,0.82,0.20,0.23,0.85,0.05,0.23,0.59,0.15,14.49
01/08/2020 03:00,0.02,0.17,0.24,1.05,0.09,0.04,2.97,1.14,0.31,2.53,0.22,0.10,0.76,0.22,0.21,0.72,0.04,0.23,0.62,0.15,11.84
01/08/2020 04:00,0.05,0.11,0.26,1.13,0.08,0.27,0.67,0.19,0.39,0.57,0.22,0.10,0.19,0.25,0.21,0.81,0.04,0.42,0.74,0.12,6.81
01/08/2020 05:00,0.02,0.12,0.15,1.05,0.09,0.26,0.47,0.23,0.31,0.43,1.51,0.10,0.40,0.20,0.22,0.82,0.04,0.21,0.75,0.10,7.47
01/08/2020 06:00,0.02,0.14,1.57,1.10,0.14,0.45,0.45,0.25,0.33,2.39,0.59,0.12,0.19,0.34,0.23,0.75,0.04,0.27,0.67,0.12,10.15
01/08/2020 07:00,0.05,0.13,1.81,2.46,0.14,2.38,0.62,0.66,0.44,1.64,1.60,0.29,0.43,0.57,0.71,0.72,0.55,0.25,0.64,0.12,16.22
01/08/2020 08:00,0.01,0.86,0.37,1.10,0.09,1.88,0.95,0.23,0.86,0.38,1.94,0.39,0.44,0.37,1.73,0.73,0.05,0.43,1.13,0.37,14.30
01/08/2020 09:00,0.05,0.91,0.15,0.43,0.61,0.81,0.29,0.13,0.63,0.41,0.24,0.33,0.58,1.35,0.26,0.65,0.05,0.24,0.53,0.11,8.74
01/08/2020 10:00,0.01,0.83,0.31,2.24,0.36,0.26,0.16,0.12,0.77,0.48,0.20,0.47,0.42,1.84,0.44,0.59,0.06,0.44,0.30,0.11,10.41
01/08/2020 11:00,0.03,0.90,0.25,0.33,0.92,0.58,0.30,0.09,1.54,0.16,0.15,0.27,0.32,0.91,0.38,0.56,0.09,0.42,0.26,0.22,8.69
01/08/2020 12:00,0.02,1.80,1.09,1.92,0.45,0.38,0.27,0.15,1.14,0.13,0.12,0.19,0.30,0.24,0.99,0.62,0.05,1.39,0.29,0.19,11.74
01/08/2020 13:00,0.01,0.60,0.34,1.39,0.47,0.26,0.25,0.11,0.99,0.12,0.17,0.17,0.24,0.30,1.23,0.65,0.05,2.22,0.25,0.73,10.56
01/08/2020 14:00,0.05,0.29,0.33,1.45,0.16,0.21,0.47,0.25,0.63,0.20,0.48,0.28,0.24,0.36,0.74,1.83,0.06,0.75,1.18,0.18,10.12
01/08/2020 15:00,0.01,0.08,2.05,1.52,0.28,0.36,0.56,0.17,1.05,0.26,0.54,1.24,0.22,0.27,0.55,2.09,0.05,0.45,0.88,0.24,12.89
01/08/2020 16:00,0.05,1.53,1.24,1.25,0.30,0.38,0.56,0.48,1.53,0.50,0.62,1.50,0.33,0.23,1.21,1.59,0.08,0.87,0.25,0.16,14.69
01/08/2020 17:00,0.02,1.58,1.55,2.00,0.48,0.62,0.64,0.45,0.88,0.29,0.91,0.59,1.69,0.59,1.30,0.63,0.73,1.60,0.37,0.49,17.41
01/08/2020 18:00,4.25,0.54,1.62,1.43,0.27,1.35,1.03,0.23,2.55,0.41,2.03,0.42,0.41,2.34,1.96,0.61,1.04,0.55,0.45,1.21,24.71
01/08/2020 19:00,4.07,0.55,0.47,0.46,0.24,1.60,1.22,0.29,1.69,0.46,1.12,0.54,0.41,1.38,1.33,0.57,0.24,0.46,0.41,0.62,18.12
01/08/2020 20:00,3.53,0.58,0.93,0.99,0.27,1.63,3.70,0.29,1.60,1.07,0.71,0.38,0.42,0.88,3.03,0.94,0.23,0.44,0.39,1.18,23.18
01/08/2020 21:00,2.48,0.48,1.06,1.01,0.24,2.19,1.51,0.35,1.77,0.54,1.40,0.36,0.22,0.56,1.28,1.72,0.20,0.38,0.44,0.24,18.44
01/08/2020 22:00,2.02,0.33,0.46,0.78,0.18,1.53,1.85,0.35,1.48,0.51,1.91,0.19,0.21,0.52,0.82,0.82,0.21,0.53,0.91,0.23,15.84
01/08/2020 23:00,0.34,0.15,0.53,0.85,0.10,1.83,1.78,0.21,0.72,0.31,0.29,0.18,0.21,0.53,0.39,0.69,0.20,0.46,0.86,0.31,10.92
02/08/2020 00:00,0.02,0.23,0.09,1.13,0.08,0.96,0.37,0.24,0.07,0.72,0.71,0.08,0.19,0.29,0.54,2.61,0.20,0.42,0.24,0.43,9.62
02/08/2020 01:00,0.06,0.52,0.99,1.04,0.09,0.36,2.74,2.45,0.07,2.92,0.26,0.02,0.19,0.22,0.21,1.29,0.09,0.27,0.17,0.21,14.16
02/08/2020 02:00,0.02,0.14,0.13,1.13,0.10,0.04,2.86,3.29,0.06,3.16,0.21,0.03,0.18,0.18,0.17,0.69,0.04,0.61,0.17,0.16,13.36
02/08/2020 03:00,0.02,0.16,0.15,1.07,0.09,0.03,2.83,3.24,0.07,3.24,0.15,0.09,0.19,0.26,0.15,0.54,0.05,0.24,0.14,0.22,12.92
02/08/2020 04:00,0.06,0.11,0.15,1.00,0.08,0.27,0.57,0.49,0.09,1.01,0.15,0.03,0.54,0.18,0.14,0.54,0.05,0.21,0.21,0.08,5.95
02/08/2020 05:00,0.02,0.13,0.91,0.65,0.08,0.29,0.26,0.40,0.08,0.69,0.19,0.03,0.87,0.23,0.14,0.53,0.04,0.19,0.26,0.05,6.04
02/08/2020 06:00,0.02,0.13,0.13,0.54,0.09,0.49,0.51,0.33,0.07,0.58,0.18,0.07,0.83,0.26,0.16,0.50,0.04,0.20,0.26,0.07,5.44
02/08/2020 07:00,0.05,0.25,0.17,2.20,0.20,0.37,0.29,0.49,0.06,0.34,0.23,0.18,0.74,0.28,0.15,0.49,0.03,0.27,0.29,0.08,7.16
02/08/2020 08:00,0.02,0.32,0.70,1.15,0.14,0.31,0.26,0.30,0.07,0.51,0.25,0.09,0.23,0.74,1.27,0.49,0.04,0.20,0.50,0.06,7.66
02/08/2020 09:00,0.01,1.11,0.37,0.52,0.15,0.33,0.23,0.22,0.07,0.40,0.19,0.06,0.23,1.42,1.13,0.49,0.17,0.20,0.49,0.06,7.84
02/08/2020 10:00,0.01,0.69,0.12,1.57,0.31,0.48,0.24,0.28,0.08,0.34,0.55,0.06,0.19,1.16,0.88,0.72,0.08,0.21,0.39,0.27,8.64
02/08/2020 11:00,0.05,0.74,0.15,1.42,0.09,1.97,0.53,0.28,0.09,0.34,1.06,0.03,0.20,2.16,2.10,0.97,0.04,0.19,0.32,1.42,14.13
02/08/2020 12:00,0.01,0.09,0.92,2.30,0.14,1.16,0.39,0.30,0.09,1.15,4.45,0.04,0.24,0.73,1.92,1.39,0.21,2.92,1.88,3.35,23.65
02/08/2020 13:00,0.01,0.82,0.08,0.74,0.46,4.44,0.48,0.61,0.08,0.87,2.34,0.08,0.21,0.88,1.98,1.31,0.04,1.45,1.23,0.37,18.49
02/08/2020 14:00,0.05,1.25,0.16,1.19,0.30,2.80,0.38,0.52,0.07,1.00,1.12,0.02,0.22,0.32,1.56,1.02,0.04,1.40,0.37,0.61,14.43
02/08/2020 15:00,0.01,0.34,0.87,2.60,0.16,0.22,0.38,0.29,0.07,0.76,1.79,0.02,0.23,0.24,0.90,0.64,0.04,3.30,0.83,0.50,14.20
02/08/2020 16:00,0.00,1.22,0.12,1.53,0.27,0.25,0.43,0.31,0.08,0.76,2.94,0.09,0.47,0.25,0.76,0.67,0.04,1.37,0.88,0.25,12.69
02/08/2020 17:00,0.06,0.96,0.14,2.59,0.38,0.24,0.52,0.34,0.08,1.27,1.31,0.03,2.09,0.27,1.18,0.69,0.16,2.46,0.82,0.58,16.15
02/08/2020 18:00,0.02,0.85,0.22,3.44,0.37,0.19,0.52,0.46,0.08,1.34,1.09,0.02,0.40,1.50,1.09,0.73,0.18,1.28,1.00,0.38,15.15
02/08/2020 19:00,0.02,0.73,1.04,2.63,0.94,0.28,0.83,0.87,0.08,1.71,2.19,0.11,0.29,0.72,1.97,0.75,0.11,0.39,1.87,0.37,17.90
02/08/2020 20:00,0.05,0.68,0.12,1.63,0.41,0.27,0.60,0.57,0.08,1.52,1.72,0.05,0.28,0.51,1.04,1.09,0.18,0.39,0.97,0.47,12.61
02/08/2020 21:00,0.03,0.35,0.12,1.89,0.24,0.39,0.74,0.38,0.08,1.03,1.29,0.02,0.24,0.60,0.99,0.78,0.07,0.40,1.06,0.32,11.04
02/08/2020 22:00,0.02,0.31,0.13,2.03,0.13,0.42,1.38,0.31,0.09,1.22,0.72,0.05,0.18,0.53,1.56,0.68,0.21,0.39,0.79,0.29,11.45
02/08/2020 23:00,0.03,0.85,0.89,1.92,0.09,0.39,0.95,0.18,0.09,1.18,0.47,0.07,0.16,0.54,0.48,0.63,0.04,0.38,0.79,0.36,10.47
03/08/2020 00:00,1.35,0.22,0.53,0.16,0.09,0.48,0.54,0.31,0.08,1.51,0.26,0.18,0.33,0.38,0.86,0.29,0.20,0.21,0.22,0.26,8.46
03/08/2020 01:00,0.03,0.17,0.39,0.17,0.10,0.10,2.67,2.76,0.08,3.54,0.24,0.11,0.12,0.23,0.19,0.28,0.07,0.22,0.20,0.21,11.85
03/08/2020 02:00,0.06,0.14,0.22,0.13,0.10,0.02,2.50,1.78,0.08,3.77,0.26,0.15,0.13,0.18,0.15,0.22,0.05,0.20,0.15,0.12,10.44
03/08/2020 03:00,0.03,0.14,0.24,0.07,0.09,0.00,2.93,0.17,0.07,3.74,0.21,0.18,0.21,0.24,0.13,0.22,0.06,0.25,0.16,0.10,9.23
03/08/2020 04:00,0.06,0.15,0.25,0.07,0.09,0.33,0.65,0.25,0.07,1.52,0.57,0.10,0.21,0.20,0.14,0.21,0.06,0.21,0.21,0.05,5.39
03/08/2020 05:00,0.03,0.12,0.18,0.09,0.09,0.63,0.35,0.33,0.07,1.37,1.93,0.12,0.59,0.22,0.14,0.33,0.06,0.22,0.24,0.05,7.16
03/08/2020 06:00,0.06,0.15,0.13,0.91,0.12,0.49,0.34,0.31,0.07,1.33,0.35,0.24,1.32,0.29,0.15,0.23,0.17,0.22,0.28,0.05,7.21
03/08/2020 07:00,0.03,0.22,2.52,1.60,0.21,0.28,0.35,0.32,0.07,1.65,0.37,0.22,0.46,0.26,0.15,0.23,0.08,0.30,0.30,0.06,9.67
03/08/2020 08:00,0.06,0.23,0.70,0.92,0.17,0.22,0.46,0.36,0.08,1.69,0.47,0.25,0.31,0.53,0.15,0.27,0.29,0.22,0.32,0.10,7.79
03/08/2020 09:00,0.01,0.77,0.29,0.96,0.56,0.19,0.15,0.32,0.08,1.14,0.31,0.42,0.28,1.31,1.48,0.26,0.54,0.30,0.49,0.19,10.04
03/08/2020 10:00,0.05,0.88,0.27,1.04,0.57,0.58,1.50,0.43,0.08,0.88,0.26,0.27,0.24,1.23,0.83,0.32,1.00,0.99,0.37,0.64,12.42
03/08/2020 11:00,0.01,0.38,1.67,0.34,0.32,0.48,1.77,0.25,0.09,0.69,0.20,0.23,0.41,0.35,0.39,0.20,0.60,1.31,1.07,1.24,12.00
03/08/2020 12:00,0.06,0.15,1.56,1.73,0.50,0.42,0.25,0.14,0.08,0.68,0.19,0.37,0.22,1.15,0.22,0.21,0.44,2.01,0.41,0.26,11.04
03/08/2020 13:00,0.01,1.31,0.71,0.80,0.71,2.34,0.80,0.15,0.08,1.50,1.74,0.31,0.19,0.76,0.21,0.77,0.62,1.29,0.38,0.46,15.14
03/08/2020 14:00,0.05,1.43,0.24,0.49,0.82,0.72,1.28,0.12,0.08,1.63,3.80,0.20,0.13,0.22,0.22,1.35,0.25,0.40,0.34,0.55,14.33
03/08/2020 15:00,0.01,0.98,0.14,0.58,0.34,0.50,0.42,0.77,0.08,0.77,1.30,0.30,0.22,3.25,1.20,0.93,0.73,1.13,1.26,0.40,15.32
03/08/2020 16:00,0.04,1.10,0.17,1.46,0.42,0.71,0.22,0.32,0.08,0.79,1.62,0.34,0.23,1.85,1.54,1.46,1.43,1.78,1.13,0.11,16.82
03/08/2020 17:00,1.82,1.43,0.12,0.45,0.18,0.63,0.53,0.27,0.08,0.70,0.25,1.11,0.20,1.92,0.53,1.35,1.62,0.31,0.34,0.08,13.91
03/08/2020 18:00,2.74,1.34,0.42,0.71,0.31,0.61,0.38,0.33,0.08,1.13,1.82,1.31,1.40,2.16,0.66,0.43,1.06,0.25,0.99,0.08,18.22
03/08/2020 19:00,4.19,0.70,0.87,0.71,0.65,0.76,0.44,0.35,0.08,2.31,0.70,0.39,0.64,0.84,0.84,0.67,0.25,0.44,0.89,0.72,17.47
03/08/2020 20:00,5.68,0.86,0.88,1.03,0.28,0.98,1.22,0.31,0.08,3.28,1.16,0.30,0.26,1.10,0.95,0.56,0.85,0.42,0.81,1.57,22.57
03/08/2020 21:00,6.06,0.74,0.65,1.19,0.29,0.69,0.51,0.33,0.09,2.21,0.67,0.35,0.29,0.54,1.34,0.54,0.97,0.52,0.77,1.03,19.76
03/08/2020 22:00,5.82,0.58,0.60,0.69,0.28,0.79,0.42,0.23,0.07,2.57,1.89,0.35,0.41,0.52,0.72,0.52,0.37,0.33,0.33,0.49,18.00
03/08/2020 23:00,5.55,0.46,0.54,0.67,0.17,0.64,0.23,0.14,0.07,1.26,0.27,0.22,0.78,0.33,1.03,0.48,0.15,0.27,0.28,0.34,13.88
04/08/2020 00:00,0.30,0.26,0.17,0.20,0.13,0.43,0.62,0.27,0.08,1.14,0.31,0.13,0.12,0.30,0.27,0.80,0.05,0.53,0.71,0.32,7.13
04/08/2020 01:00,0.26,0.61,0.21,0.13,0.12,0.12,2.71,3.00,0.11,3.26,0.26,0.13,0.12,0.24,0.18,1.06,0.05,0.32,0.75,0.19,13.82
04/08/2020 02:00,0.09,0.20,0.18,0.17,0.10,0.16,1.54,2.10,0.09,3.64,0.22,0.24,0.15,0.22,0.17,0.91,0.06,0.29,0.24,0.16,10.92
04/08/2020 03:00,0.14,0.16,0.15,0.18,0.12,0.03,0.41,0.21,0.09,3.66,0.16,0.15,0.29,0.22,0.15,0.96,0.03,0.65,0.22,0.11,8.09
04/08/2020 04:00,0.12,0.16,0.21,0.13,0.11,0.31,0.32,0.26,0.08,1.28,0.21,0.12,0.20,0.24,0.15,0.85,0.03,0.22,0.28,0.11,5.40
04/08/2020 05:00,0.11,0.19,1.59,0.09,0.11,0.36,0.33,0.28,0.09,1.13,0.18,0.20,0.54,0.21,0.16,0.82,0.04,0.22,0.27,0.10,7.02
04/08/2020 06:00,0.13,0.17,1.76,0.10,0.12,0.70,0.27,0.29,0.08,1.15,0.19,0.31,1.48,0.30,0.17,0.89,0.04,0.19,0.28,0.10,8.75
04/08/2020 07:00,0.09,0.29,0.87,1.60,0.20,1.59,0.23,0.26,0.08,1.11,0.88,0.20,0.39,0.29,0.16,0.87,0.10,0.19,0.34,0.11,9.87
04/08/2020 08:00,0.14,0.75,0.19,0.62,0.11,1.19,0.13,0.53,0.09,2.14,0.58,0.21,0.41,0.61,0.37,0.88,0.27,0.48,0.42,0.26,10.40
04/08/2020 09:00,0.14,0.96,0.68,1.68,1.39,0.32,0.76,0.51,0.10,0.41,0.23,0.54,0.23,0.27,2.03,0.91,1.09,0.61,1.59,0.15,14.61
04/08/2020 10:00,0.32,0.51,1.86,0.35,0.18,0.42,0.66,0.50,0.09,3.19,0.23,0.32,0.40,1.19,1.32,0.89,1.41,0.53,0.48,0.25,15.11
04/08/2020 11:00,0.13,0.52,0.67,0.28,0.25,0.19,0.11,1.12,0.08,0.10,0.27,0.21,0.23,1.72,2.22,0.87,0.11,1.38,0.41,0.34,11.21
04/08/2020 12:00,0.07,0.62,0.35,2.06,0.39,0.70,0.38,1.21,0.09,0.50,0.26,0.25,0.24,1.27,0.84,1.25,0.47,1.67,0.46,0.34,13.43
04/08/2020 13:00,1.32,0.56,0.22,2.11,0.32,0.46,0.13,0.93,0.14,0.04,0.49,0.85,0.16,1.82,0.24,1.74,0.04,0.80,0.75,0.42,13.54
04/08/2020 14:00,1.72,0.39,0.22,2.18,0.19,0.34,0.92,0.40,0.11,0.14,0.78,0.40,0.19,0.27,0.42,1.43,1.21,0.54,0.22,0.12,12.19
04/08/2020 15:00,0.45,0.39,0.42,1.85,0.24,0.26,0.34,1.17,0.08,1.39,0.64,0.30,0.19,0.24,0.31,0.88,0.04,0.59,0.32,0.91,11.01
04/08/2020 16:00,0.04,0.30,0.15,2.32,0.27,1.27,0.45,1.55,0.11,1.10,0.35,0.24,0.15,0.41,0.37,0.86,0.15,0.50,0.36,0.29,11.24
04/08/2020 17:00,0.08,1.57,0.24,0.73,0.69,1.65,1.86,1.25,0.14,3.54,0.26,0.67,0.25,0.56,0.82,0.93,0.69,0.99,0.73,0.85,18.49
04/08/2020 18:00,0.94,1.46,0.83,0.30,0.37,2.36,0.74,0.19,0.08,3.50,2.52,0.45,0.16,1.40,1.15,0.96,0.14,2.30,1.80,0.91,22.56
04/08/2020 19:00,1.60,0.78,0.61,1.14,0.38,0.75,0.47,1.20,0.08,0.83,2.41,0.37,0.20,1.23,1.85,0.87,0.05,0.59,1.24,1.16,17.78
04/08/2020 20:00,0.03,1.16,0.20,2.36,0.40,0.80,0.45,0.25,0.11,1.43,1.42,0.24,0.17,1.02,0.63,1.63,0.10,0.46,0.30,0.34,13.52
04/08/2020 21:00,0.49,0.77,0.51,0.13,0.25,1.63,1.42,0.35,0.12,0.66,1.19,0.33,0.17,0.55,0.89,1.05,0.11,0.84,0.57,0.64,12.67
04/08/2020 22:00,0.44,0.72,0.43,0.21,0.19,2.67,0.44,0.31,0.10,0.76,0.73,0.30,0.12,0.55,0.55,1.05,0.16,0.80,0.98,0.68,12.20
04/08/2020 23:00,0.41,0.52,0.65,0.35,0.14,0.61,0.47,0.28,0.08,0.64,0.55,0.19,0.13,0.53,0.91,0.84,0.21,0.36,0.36,0.77,9.03
05/08/2020 00:00,0.21,0.62,0.37,0.16,0.16,0.46,0.51,0.19,0.08,0.67,0.25,0.21,0.08,0.23,0.19,0.53,0.05,0.27,0.26,0.30,5.80
05/08/2020 01:00,0.18,0.47,0.44,0.26,0.17,0.14,2.64,2.66,0.11,3.14,0.24,0.20,0.18,0.23,0.20,0.51,0.04,0.24,0.26,0.17,12.48
05/08/2020 02:00,0.25,0.30,0.36,0.23,0.17,0.09,2.73,3.27,0.12,1.91,0.18,0.19,0.16,0.27,0.18,0.52,0.04,0.22,0.23,0.13,11.54
05/08/2020 03:00,0.14,0.29,0.26,0.14,0.17,0.05,1.01,3.20,0.08,0.60,0.15,0.15,0.39,0.22,0.16,0.52,0.04,0.26,0.26,0.11,8.18
05/08/2020 04:00,0.14,0.35,0.22,0.15,0.16,0.16,0.28,0.34,0.07,0.75,0.19,0.23,0.12,0.25,0.16,0.51,0.04,0.22,0.22,0.09,4.64
05/08/2020 05:00,0.21,0.29,2.25,0.17,0.15,0.40,0.28,0.36,0.10,0.67,0.16,0.29,0.64,0.22,0.16,0.50,0.05,0.39,0.24,0.11,7.64
05/08/2020 06:00,0.21,0.37,1.14,0.31,0.15,0.46,0.30,0.22,0.12,0.61,0.22,0.30,0.48,0.32,0.17,0.49,0.04,0.21,0.23,0.12,6.45
05/08/2020 07:00,0.12,0.51,0.53,2.79,0.17,0.31,0.16,0.29,0.10,0.17,0.28,0.29,0.36,0.37,0.18,0.48,0.21,0.29,0.47,0.08,8.17
05/08/2020 08:00,0.12,0.58,0.28,0.27,0.16,0.33,0.09,0.24,0.08,1.77,0.37,0.73,0.53,1.89,0.54,0.50,0.35,0.68,0.34,0.21,10.06
05/08/2020 09:00,0.24,0.44,0.32,0.15,1.66,0.64,0.68,0.33,0.09,1.49,0.34,0.37,0.28,1.33,0.47,0.52,1.01,1.27,1.26,0.15,13.01
05/08/2020 10:00,0.17,0.38,0.24,0.22,0.35,0.44,0.29,0.21,0.17,0.90,0.25,0.33,0.23,1.20,1.17,0.51,1.06,0.83,0.41,0.26,9.62
05/08/2020 11:00,0.19,0.31,0.19,0.24,0.56,0.36,0.14,0.13,0.08,0.66,1.29,0.65,0.34,0.49,0.60,0.52,0.27,0.59,0.45,0.83,8.90
05/08/2020 12:00,1.87,0.44,0.37,0.24,1.00,0.36,0.08,0.13,0.18,0.00,1.31,0.44,0.56,1.11,1.05,0.52,0.31,1.15,1.17,0.39,12.67
05/08/2020 13:00,1.52,0.46,0.39,0.23,2.09,0.84,0.00,0.23,0.17,0.01,0.30,0.36,0.40,1.98,0.89,0.52,0.04,1.08,1.35,1.19,14.07
05/08/2020 14:00,0.20,0.49,0.38,1.17,2.02,0.90,0.06,0.51,0.17,0.02,0.72,0.32,0.39,0.34,0.32,0.52,0.38,0.93,0.42,0.96,11.23
05/08/2020 15:00,0.15,0.38,0.20,0.45,1.40,0.73,0.05,0.25,0.08,0.05,0.56,0.93,0.28,0.63,0.31,0.51,0.04,2.04,0.67,0.37,10.08
05/08/2020 16:00,0.13,1.22,0.51,0.78,0.89,0.68,0.60,0.23,0.18,0.04,0.71,1.42,0.14,1.23,1.26,0.52,0.38,0.87,1.85,0.43,14.06
05/08/2020 17:00,1.41,1.23,0.31,0.20,1.41,0.47,0.82,0.20,0.17,0.06,0.34,0.55,0.26,0.50,0.73,0.60,0.28,1.09,0.78,2.37,13.79
05/08/2020 18:00,0.81,1.05,0.35,0.14,0.61,1.28,0.87,0.62,0.09,0.20,0.39,0.90,0.13,0.81,1.49,0.58,0.05,2.09,0.28,0.59,13.32
05/08/2020 19:00,0.43,0.34,0.19,0.20,0.22,2.73,0.73,0.58,0.16,1.48,1.64,0.91,0.14,0.63,0.64,0.53,0.04,1.30,0.29,0.23,13.41
05/08/2020 20:00,0.13,0.47,0.22,0.38,0.24,1.89,0.25,0.26,0.11,0.60,1.82,0.30,0.16,0.31,0.46,0.65,0.06,0.87,0.69,0.23,10.09
05/08/2020 21:00,0.23,0.41,0.31,0.47,0.30,2.42,0.27,0.48,0.15,0.79,1.53,0.29,0.11,0.47,0.65,0.61,0.07,0.69,0.30,0.32,10.88
05/08/2020 22:00,0.44,0.35,0.75,0.32,0.35,0.84,0.41,0.34,0.07,0.42,1.67,0.26,0.09,0.47,0.51,0.69,0.04,0.93,0.53,0.40,9.89
